,support,itemsets
154,0.1989864181516884,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
155,0.1989864181516884,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
156,0.19898456245441942,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
157,0.1888042072368482,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
158,0.1989864181516884,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
159,0.1989864181516884,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
160,0.1989864181516884,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
161,0.1989864181516884,"frozenset({'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
162,0.19898456245441942,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
163,0.19898456245441942,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
164,0.19898456245441942,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
165,0.19898456245441942,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
166,0.19898456245441942,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
167,0.19898456245441942,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
168,0.19898456245441942,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
169,0.1888042072368482,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
170,0.1888042072368482,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
171,0.1888042072368482,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
172,0.18880235153957925,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
173,0.1888042072368482,"frozenset({'SENTIDO_Centro/Barro Preto', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
174,0.1888042072368482,"frozenset({'SENTIDO_Centro/Barro Preto', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
175,0.18880235153957925,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
176,0.1888042072368482,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
177,0.18880235153957925,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
178,0.18880235153957925,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
179,0.1888042072368482,"frozenset({'SENTIDO_Centro/Barro Preto', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
180,0.18880235153957925,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
181,0.18880235153957925,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
182,0.18880235153957925,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
183,0.18880235153957925,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
184,0.11311402703008643,"frozenset({'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
185,0.11311402703008643,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
186,0.1131084599382795,"frozenset({'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
187,0.11308062447924495,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
188,0.10349223669047526,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
189,0.11311402703008643,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
190,0.1131084599382795,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
191,0.1131084599382795,"frozenset({'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
192,0.1131084599382795,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
193,0.11308062447924495,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'FAIXA_bin_2.0'})"
194,0.11308062447924495,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
195,0.11308062447924495,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
196,0.11308062447924495,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0'})"
197,0.11308062447924495,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
198,0.11308062447924495,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
199,0.11308062447924495,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
200,0.10349223669047526,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
201,0.10349223669047526,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'SENTIDO_Centro/Barro Preto', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
202,0.10349223669047526,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
203,0.1034829582041304,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
204,0.10349223669047526,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0'})"
205,0.10349223669047526,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
206,0.1034829582041304,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0'})"
207,0.10349223669047526,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
208,0.1034829582041304,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812'})"
209,0.1034829582041304,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
210,0.10349223669047526,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
211,0.1034829582041304,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0'})"
212,0.1034829582041304,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
213,0.1034829582041304,"frozenset({'SENTIDO_Centro/Barro Preto', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'VELOCIDADE DA VIA_bin_0.0'})"
214,0.1034829582041304,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 10812', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
215,0.23052956032964605,"frozenset({'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
216,0.23052584893510814,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_0.0'})"
217,0.23044790964981138,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
218,0.2275437434238728,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0'})"
219,0.2124829043889096,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_0.0'})"
220,0.23052584893510814,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
221,0.23044790964981138,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
222,0.23044790964981138,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
223,0.23044790964981138,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
224,0.2275437434238728,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0'})"
225,0.2275437434238728,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
226,0.22749178390034164,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
227,0.2275437434238728,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
228,0.22749178390034164,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
229,0.22749178390034164,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
230,0.22749178390034164,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
231,0.2124829043889096,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0'})"
232,0.2124829043889096,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
233,0.21248104869164064,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
234,0.21022823220711065,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0'})"
235,0.2124829043889096,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
236,0.21248104869164064,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
237,0.21248104869164064,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_0.0'})"
238,0.21248104869164064,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
239,0.21022823220711065,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
240,0.21022823220711065,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0'})"
241,0.2102263765098417,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0'})"
242,0.21022823220711065,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
243,0.2102263765098417,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
244,0.2102263765098417,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
245,0.2102263765098417,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
246,0.4337692366218145,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
247,0.4337117100064764,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0'})"
248,0.4336541833911383,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0'})"
249,0.4146704003295718,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0'})"
250,0.36387811038058493,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0'})"
251,0.4337117100064764,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
252,0.4336541833911383,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
253,0.433609646656683,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0'})"
254,0.433609646656683,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
255,0.4146704003295718,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
256,0.4146240078978476,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0'})"
257,0.4146240078978476,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0'})"
258,0.4146240078978476,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
259,0.4146240078978476,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
260,0.4145794711633923,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0'})"
261,0.4145794711633923,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
262,0.36387811038058493,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0'})"
263,0.36387811038058493,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
264,0.3638669761969711,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0'})"
265,0.35160081724907727,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False'})"
266,0.36387811038058493,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'VELOCIDADE DA VIA_bin_0.0'})"
267,0.3638669761969711,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
268,0.3638669761969711,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0'})"
269,0.3638669761969711,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
270,0.35160081724907727,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0'})"
271,0.35160081724907727,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False'})"
272,0.3515933944600014,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False'})"
273,0.35160081724907727,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
274,0.3515933944600014,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
275,0.3515933944600014,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
276,0.3515933944600014,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
277,0.21217300294499156,"frozenset({'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
278,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
279,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
280,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro'})"
281,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})"
282,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
